Tipo_de_hogar-Titulo-Precio-Ubicacion-Atributos
Local en arriendo-Arriendo De Locales Comerciales Galería Viñals, Puerto Montt-UF 25-Antonio Varas 986, Puerto Montt, Centro De Puerto Montt, Puerto Montt-3 baños 625 m² útiles
Departamento en arriendo-Arriendo Departamento Amoblado 3d1b1e En Valle Volcanes-$ 450.000-Volcán Corcovado, Puerto Montt, La Paloma, Puerto Montt-3 dormitorios 1 baño 42 m² útiles
Departamento en arriendo-2 Dormitorios, 1 Baño. 1 Estacionamiento. Buen Estado!-$ 500.000-Impecable Estado / Sargento Silva, Puerto Montt-2 dormitorios 1 baño 50 m² útiles
Departamento en arriendo-Departamento 2d/2b Condominio Lomas De Reloncavi-UF 13 , 50-Vía Azul 930, Puerto Montt, Puerto Montt-2 dormitorios 2 baños 51 m² útiles
Departamento en arriendo-Duplex Nuevo 2d/3b + Estar Smart Reloncavi-UF 18-Vía Azul 930, Puerto Montt, Puerto Montt-2 dormitorios 3 baños 78 m² útiles
Departamento en arriendo-Departamento Nuevo 2d/1b Con Vista Al Mar-UF 15-Vía Azul 930, Puerto Montt, Puerto Montt-2 dormitorios 1 baño 60 m² útiles
Departamento en arriendo-Loft Nuevo 1d/1b Condominio Smart Reloncavi-UF 13-Vía Azul 930, Puerto Montt, Puerto Montt-1 dormitorio 1 baño 44 m² útiles
Departamento en arriendo-Departamento En Arriendo En Puerto Montt-$ 560.000-SAN FELIPE 183, PUERTO MONTT, Centro De Puerto Montt, Puerto Montt-2 dormitorios 2 baños 62 m² útiles
Departamento en arriendo-Departamento 2d/1b Condominio Valle Volcanes-$ 450.000-Calle Nueva Ote. 4, Puerto Montt, La Paloma, Puerto Montt-2 dormitorios 1 baño 50 m² útiles
Departamento en arriendo-Arriendo Depto Nuevo 2 Dorm &#43;1 Baño. Puerto Montt-UF 12-Avenida Sargento Silva, Puerto Montt-2 dormitorios 1 baño 47 m² útiles
Departamento en arriendo-Cercano Al Hospital Puerto Montt Y Vista Al Mar Despejada-$ 500.000-Puerto Montt-2 dormitorios 1 baño 50 m² útiles
Departamento en arriendo-Arriendo Depto Nuevo 1dorm&#43;1baño. Puerto Montt-UF 11-Avenida Sargento Silva, Puerto Montt-1 dormitorio 1 baño 35 m² útiles
Casa en arriendo-Casa 3d/3b Sector Jardin Austral-$ 750.000-Toledo 2044, Puerto Montt, La Paloma, Puerto Montt-3 dormitorios 3 baños 98 m² útiles
Departamento en arriendo-Departamento En Arriendo En Puerto Montt-$ 450.000-SAN FELIPE 183, PUERTO MONTT, Centro De Puerto Montt, Puerto Montt-1 dormitorio 1 baño 38 m² útiles
Departamento en arriendo-Dep 3 Dorm, 3 Baños , Est + Bodega-$ 730.000-DEP 3 DORM, 3 BAÑOS , EST + BODEGA, Centro De Puerto Montt, Puerto Montt-3 dormitorios 3 baños 90 m² útiles
Departamento en arriendo-Departamento Condominio Puerto Soñado Muy Central-$ 700.000-Buin 356, Puerto Montt, Centro De Puerto Montt, Puerto Montt-3 dormitorios 2 baños 68 m² útiles
Departamento en arriendo-Departamento Condominio Terramar Vista A La Bahía-$ 750.000-Av. Puerto Montt 1641, Puerto Montt, Puerto Montt-3 dormitorios 2 baños 84 m² útiles
Departamento en arriendo-Departamento Condominio Terramar Vista A La Bahía-$ 750.000-Av. Puerto Montt 1641, Puerto Montt, Puerto Montt-3 dormitorios 2 baños 84 m² útiles
Departamento en arriendo-Departamento En Arriendo De 3 Dorm. En Puerto Montt-UF 18 , 52-Calle Puerto Montt 1641, Puerto Montt-3 dormitorios 2 baños 75 m² útiles
Departamento en arriendo-Departamento En Arriendo De 3 Dorm. En Puerto Montt-$ 750.000-Calle Puerto Montt 1641, Puerto Montt-3 dormitorios 2 baños 75 m² útiles
Departamento en arriendo-Arriendo Departamento Amoblado 2 Dormitorios En Puerto Montt-$ 550.000-Francisco Bilbao 8, Puerto Montt, Los Lagos, Chile, Lintz, Puerto Montt-2 dormitorios 1 baño 36 m² útiles
Departamento en arriendo-Departamento En Arriendo De 2 Dorm. En Puerto Montt-$ 550.000-Francisco Bilbao 85, Puerto Montt, Lintz, Puerto Montt-2 dormitorios 1 baño 42 m² útiles
Departamento en arriendo-Depto Duplex Nuevo 3d/3b + Estar Condominio Smart Reloncavi-UF 21-Vía Azul 930, Puerto Montt, Puerto Montt-3 dormitorios 3 baños 92 m² útiles
Departamento en arriendo-Arriendo Departamento Dos Dormitorios En Alto Pelluco 2-$ 450.000-C. San Javier 1020, Puerto Montt, Puerto Montt-2 dormitorios 2 baños 52 m² útiles
Casa en arriendo-"Casa Sector Pelluco - Puerto Montt"-$ 1.200.000-Inés Gallardo, Puerto Montt, Puerto Montt-4 dormitorios 3 baños 120 m² útiles
Departamento en arriendo-Departamento En Arriendo De 2 Dorm. En Puerto Montt-$ 600.000-Alta Vista III, Puerto Montt-2 dormitorios 1 baño 54 m² útiles
Departamento en arriendo-Departamento En Arriendo En Puerto Montt-$ 450.000-Francisco Bilbao 85, Puerto Montt, Lintz, Puerto Montt-2 dormitorios 1 baño 36 m² útiles
Casa en arriendo-Acogedora Cabaña En Quillaipe Carretera Austral Puerto Montt-$ 400.000-Carr. Austral, Km 24, Puerto Montt, Puerto Montt-2 dormitorios 1 baño 55 m² útiles
Departamento en arriendo-Departamento Arriendo Condominio Alta Vista Iii Puerto Montt-$ 530.000-Marta Colvin 1800, Puerto Montt, Puerto Montt-2 dormitorios 1 baño 56 m² útiles
Departamento en arriendo-Departamento Amoblado 3 Dormitorios Alto La Paloma 2-$ 480.000-Volcán Corcovado 5600, Puerto Montt, Los Lagos, Chile, La Paloma, Puerto Montt-3 dormitorios 1 baño 46 m² útiles
Departamento en arriendo-Departamento Nuevo Condominio Alta Vista Iii En Puerto Montt-$ 520.000-Marta Colvin 1800, Puerto Montt, Puerto Montt-2 dormitorios 1 baño 54 m² útiles
Departamento en arriendo-Departamento Nuevo 3d/1b Condominio Portal Mirador-UF 13-Sgto. Silva 1725, Puerto Montt, Puerto Montt-3 dormitorios 1 baño 51 m² útiles
Departamento en arriendo-Departamento En Arriendo De 3 Dorm. En Puerto Montt-$ 550.000-PARQUE RESIDENCIAL PUERTA SUR, Puerto Montt-3 dormitorios 1 baño 58 m² útiles
Casa en arriendo-Casa En Arriendo De 3 Dorm. En Puerto Montt-$ 350.000-CHAMIZA, RIO MAR, Angelmó, Puerto Montt-3 dormitorios 1 baño 97 m² útiles
Local en arriendo-Edificio En Arriendo En Puerto Montt-UF 0 , 20-Edificio En Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-10 baños 4.683 m² útiles
Casa en arriendo-Casa Ideal Para Uso Comercial, Serrano A Pasos De Regimiento-$ 1.300.000-"Casa Ideal Para Uso Comercial - Calle Serrano A Pasos De Regimiento, Lintz, Puerto Montt"-3 dormitorios 2 baños 133 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 0 , 20-Edificio En Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-10 baños 4.683 m² útiles
Bodega en arriendo-Bodega En Arriendo En Puerto Montt-UF 83-Parque San Andrés, Techo Para Todos, Puerto Montt-1 privado 1 baño 438 m² útiles
Casa en arriendo-Casa En Arriendo De 6 Dorm. En Puerto Montt-$ 2.500.000-Balneario Pelluco, Puerto Montt-6 dormitorios 4 baños 280 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 83-Parque San Andrés, Techo Para Todos, Puerto Montt-1 privado 1 baño 438 m² útiles
Parcela en arriendo-Parcela En Arriendo En Puerto Montt-$ 2.500.000-"Amplia Casa Con Quincho, Bodega Y Cancha De Tenis - Lomas De Reloncaví, Puerto Montt"-6 dormitorios 4 baños 545 m² útiles
Casa en arriendo-Casa En Arriendo De 6 Dorm. En Puerto Montt-$ 2.500.000-"Amplia Casa Con Quincho, Bodega Y Cancha De Tenis - Lomas De Reloncaví, Puerto Montt"-6 dormitorios 4 baños 545 m² útiles
Parcela en arriendo-"Casa En Parcela Esquina A Orilla De Carretera - Chamiza"-$ 850.000-"Casa En Parcela Esquina A Orilla De Carretera - Las Vegas De Chamiza, Puerto Montt"-3 dormitorios 2 baños 196 m² útiles
Industrial en arriendo-Industrial En Arriendo En Puerto Montt-UF 83-Parque San Andrés, Techo Para Todos, Puerto Montt-1 privado 1 baño 438 m² útiles
Departamento en arriendo-Dpto A Pasos De Colegio San Javier-$ 570.000-Dpto A Pasos De Colegio San Javier, Puerto Montt-2 dormitorios 2 baños 52 m² útiles
Local en arriendo-Casa Ideal Para Uso Comercial, Serrano A Pasos De Regimiento-$ 1.300.000-"Casa Ideal Para Uso Comercial - Calle Serrano A Pasos De Regimiento, Lintz, Puerto Montt"-2 baños 133 m² útiles
Casa en arriendo-Casa En Arriendo En Puerto Montt-$ 770.000-"Casa En Condominio - Sector Valle Volcanes, Puerto Montt"-3 dormitorios 3 baños 100 m² útiles
Bodega en arriendo-Bodega En Arriendo En Puerto Montt-UF 100-Oficinas Y Bodega Sector Industrial, Puerto Montt-3 baños 5.000 m² totales
Industrial en arriendo-Arriendo Industrial En Lagunitas, Puerto Montt-UF 100-Oficinas Y Bodega Sector Industrial, Puerto Montt-3 baños 5.000 m² totales
Local en arriendo-Local Comercial En Arriendo En Puerto Montt-$ 5.000.000-Egaña, Cercana A Mall Paseo Costanera, Centro De Puerto Montt, Puerto Montt-5 baños 420 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 14-Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-3 baños 40 m² útiles
Local en arriendo-Local Comercial En Arriendo En Puerto Montt-$ 2.500.000-Cercano Al Jumbo De Puerto Montt, Centro De Puerto Montt, Puerto Montt-3 baños 270 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-$ 2.500.000-Cercano Al Jumbo De Puerto Montt, Centro De Puerto Montt, Puerto Montt-9 privados 3 baños 270 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 40-A Pasos Del Centro Y Cercana A Oficinas Injuv, MOP E Intendencia Regional, Centro De Puerto Montt, Puerto Montt-5 privados 3 baños 136 m² útiles
Local en arriendo-Local Comercial En Arriendo En El Centro De Puerto Montt-UF 125-Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-4 baños
Oficina en arriendo-Oficina En Arriendo En El Centro De Puerto Montt-UF 125-Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-4 baños 297 m² útiles
Bodega en arriendo-Bodega En Arriendo En La Vara Puerto Montt-UF 110-Sector La Vara, Puerto Montt-6 baños 800 m² útiles
Industrial en arriendo-Industrial En Arriendo En La Vara Puerto Montt-UF 110-Sector La Vara, Puerto Montt-6 baños 1.500 m² totales
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 55-Oficinas En Sector Seminario (9 Privados), Centro De Puerto Montt, Puerto Montt-9 privados 2 baños 161 m² útiles
Bodega en arriendo-Bodega En Arriendo En Puerto Montt-$ 1.500.000-Sector De Polincay, Puerto Montt-2 baños 150 m² útiles
Industrial en arriendo-Industrial En Arriendo En Puerto Montt-$ 1.500.000-Sector De Polincay, Puerto Montt-2 baños 150 m² útiles
Casa en arriendo-Casa En Arriendo De 2 Dorm. En Puerto Montt-$ 500.000-Colonia La Marca, Puerto Montt-2 dormitorios 1 baño 54 m² útiles
Sitio en arriendo-Sitio En Arriendo En Puerto Montt-UF 18-Senda Sur, Alerces, Puerto Montt-12.700 m² totales
Industrial en arriendo-Industrial En Arriendo, La Vara Puerto Montt-UF 18-Senda Sur, Alerces, Puerto Montt-12.700 m² totales
Departamento en arriendo-"1537 - Volcán Corcovado N°5586, Depto. 309 - F"-UF 10-Volcán Corcovado 5586, Puerto Montt, La Paloma, Puerto Montt-2 dormitorios 1 baño 47 m² útiles
Local en arriendo-Se Arrienda Local Comercial Puerto Montt-UF 125 , 78-Centro De Puerto Montt, Puerto Montt-279 m² útiles
Oficina en arriendo-Oficina En Arriendo En Puerto Montt-UF 11 , 30-Centro De Puerto Montt, Centro De Puerto Montt, Puerto Montt-5 baños 32 m² útiles
Local en arriendo-Arriendo De Oficinas En El Centro De Puerto Montt-UF 44-Lota, Puerto Montt, Chile, Centro De Puerto Montt, Puerto Montt-2 baños 144 m² útiles
Local en arriendo-Local Comercial En Arriendo Cercano A Centro De Puerto Montt-$ 500.000-Avenida Regimiento, Lintz, Puerto Montt-2 baños 180 m² útiles
Oficina en arriendo-Oficina En Arriendo A Pasos Del Centro De Puerto Montt-$ 500.000-Avenida Regimiento, Lintz, Puerto Montt-2 baños 180 m² útiles
Oficina en arriendo-9 Oficinas En El Centro De Puerto Montt-UF 50-Quillota / Benavente, Puerto Montt, Los Lagos, Chile, Centro De Puerto Montt, Puerto Montt-9 privados 3 baños 220 m² útiles
Local en arriendo-Arriendo Gran Propiedad Con Oficinas Y Salas Multi...-UF 199-Puerto Montt, Centro De Puerto Montt-4 baños 878 m² útiles
Oficina en arriendo-Oficina En Estratégica Ubicación, Puerto Montt-UF 199-Puerto Montt, Centro De Puerto Montt-4 baños 1.070 m² útiles
Local en arriendo-Céntrica Local Comercial En Arriendo, Puerto Montt-UF 150-Puerto Montt, Centro De Puerto Montt-2 baños 300 m² útiles
Local en arriendo-Excelente Ubicación, Frente A La Costanera De Puer...-$ 850.000-Puerto Montt, Centro De Puerto Montt-1 baño 25 m² útiles
Local en arriendo-Local En Arriendo, Camino El Tepual, Puerto Montt-UF 28-Puerto Montt-5 baños 90 m² útiles
Terreno en arriendo-Terreno Excelente Ubicación, Puerto Montt-UF 52-Puerto Montt, Centro De Puerto Montt-360 m² totales
Terreno en arriendo-Arriendo Terreno En Calle Benavente Con Balmaceda,...-UF 140-Puerto Montt, Centro De Puerto Montt-700 m² totales
Local en arriendo-Excelente Ubicación, Frente A La Costanera De Puer...-$ 850.000-Puerto Montt, Centro De Puerto Montt-1 baño 25 m² útiles
Terreno en arriendo-Terreno En La Vara, Senda Sur, Puerto Montt-UF 18-Puerto Montt, Alerces-12.700 m² totales
Oficina en arriendo-Oficina En Arriendo, Camino El Tepual, Puerto Mont...-UF 14-Puerto Montt-2 privados 2 baños 45 m² útiles
Oficina en arriendo-Arriendo De Oficinas Ejecutivas En Ubicación Privi...-UF 120-Puerto Montt, Centro De Puerto Montt-7 privados 7 baños 242 m² útiles
Departamento en arriendo-A Estrenar Luminoso Departamento En Condominio-$ 500.000-Pto Darwin 2207, Puerto Montt, Mirasol De Puerto Montt, Puerto Montt-3 dormitorios 2 baños 50 m² útiles
Casa en arriendo-Atención Empresas/residencia Trabajadores En Faena/p.m-$ 1.500.000-Puerto Montt-9 dormitorios 3 baños 120 m² útiles
Departamento en arriendo-Hermoso Departamento Centro De Puerto Montt.-$ 680.000-Alerces, Puerto Montt-3 dormitorios 3 baños 88 m² útiles
Departamento en arriendo-Gran Oportunidad De Inversión. Departamento Amoblado.-$ 650.000-Puerto Montt-3 dormitorios 2 baños 75 m² útiles
Casa en arriendo-Hermosa Casa A Metros De La Playa Pelluco.-$ 2.500.000-Centro De Puerto Montt, Puerto Montt-6 dormitorios 5 baños 278 m² útiles
Local en arriendo-"Parcela Industrial El Jardin - Arriendo Imperdible"-$ 750.000-Centro De Puerto Montt, Puerto Montt-5.000 m² totales
Local en arriendo-Último Local Disponible! Oportunidad Puerto Montt.-$ 1.300.000-Puerto Montt-1 dormitorio 1 baño 40 m² útiles
Casa en arriendo-Excelente Ubicación A Minutos Del Centro, Puerto Montt.-$ 1.500.000-Lintz, Puerto Montt-5 dormitorios 5 baños 250 m² totales
Departamento en arriendo-Arriendo Valle Volcanes/depto. Nuevo/conectividad..-$ 550.000-La Paloma, Puerto Montt-3 dormitorios 2 baños 56 m² útiles
Parcela en arriendo-Amplio Terreno Con Hermosa Casa | Ubicación Central-UF 115-Puerto Montt-4 dormitorios 3 baños 300 m² útiles
Departamento en arriendo-Departamento En Arriendo /vista Al Mar/playa Pelluco.-$ 730.000-Puerto Montt-2 dormitorios 2 baños 72 m² útiles
Departamento en arriendo-Departamento Nuevo En Arriendo/ En Valle Volcanes/pm.-$ 550.000-La Paloma, Puerto Montt-2 dormitorios 1 baño 52 m² útiles
Local en arriendo-Locales Comerciales Strip Center Nuevo-$ 690.000-Puerto Montt-1 baño 28 m² útiles
Local en arriendo-Edificio En Pleno Centro De Puerto Montt.-$ 3.000.000-Puerto Montt-17 dormitorios 19 baños 940 m² útiles
Local en arriendo-Bodega Con Oficinas. Patente Comercial Al Día.-UF 135-Centro De Puerto Montt, Puerto Montt-2 baños 251 m² útiles
Casa en arriendo-Exclusivo Condominio | Puerto Montt-$ 1.800.000-Puerto Montt-4 dormitorios 2 baños 160 m² útiles
Casa en arriendo-Acogedora Casa Remodelada En Pudeto, 3d 2b Y Gran Patio-$ 900.000-Angelmó, Puerto Montt-3 dormitorios 2 baños 180 m² útiles
Departamento en arriendo-Departamento En Venta En Alta Vista-$ 550.000-Puerto Montt-2 dormitorios 1 baño 52 m² útiles
Local en arriendo-Local Comercial Puerto Montt, Av. Ramon Munita-$ 400.000-Puerto Montt-1 baño 30 m² útiles
Local en arriendo-Local Comercial Estratégicamente Ubicado En Puerto Montt-UF 126-Centro De Puerto Montt, Puerto Montt-4 baños 279 m² útiles
Casa en arriendo-Casa Amplia De 3 Dormitorios Con Excelente Conectividad-$ 650.000-Puerto Montt-3 dormitorios 2 baños 63 m² útiles
Oficina en arriendo-Oficinas De 32 M2 Habilitadas En Centro De Puerto Montt-UF 12-Centro De Puerto Montt, Puerto Montt-1 baño 32 m² útiles
Oficina en arriendo-Oficinas De 40 M2 En Centro De Puerto Montt-UF 14-Centro De Puerto Montt, Puerto Montt-1 baño 40 m² útiles
Departamento en arriendo-"1324 - Vc. Corcovado N° 5820, Depto 407-d, Condominio Bosque"-$ 500.000-Volcán Corcovado 5820, Puerto Montt, Chile, La Paloma, Puerto Montt-3 dormitorios 2 baños 58 m² útiles
Local en arriendo-Casa Comercial En Sector Céntrico En Pto. Montt-UF 50-Centro De Puerto Montt, Puerto Montt-140 m² útiles
Casa en arriendo-"1469 - Vial N°826"-UF 52-Vial 826, Puerto Montt, Centro De Puerto Montt, Puerto Montt-5 dormitorios 3 baños 298 m² útiles
Oficina en arriendo-"1370 - Diego Portales N°2000, Local 1, Ed. Empresarial"-UF 137-Diego Portales 2000, Angelmó, Puerto Montt-4 baños 392 m² útiles
Casa en arriendo-"1492 - Quellón N°5 Esquina Presidente Ibáñez"-$ 2.800.000-Quellón 3, 5501205 Puerto Montt, Los Lagos, Chile, Puerto Montt-10 dormitorios 10 baños 228 m² útiles
Casa en arriendo-"1040 - Calle Nueva 10 N°5112, Valle Volcanes"-$ 500.000-C. Nueva 10 5112, Puerto Montt, La Paloma, Puerto Montt-3 dormitorios 1 baño 75 m² útiles
Casa en arriendo-"694 - Marta Colvin N°1742, Alta Vista"-$ 650.000-Marta Colvin 1742, Puerto Montt, Chile, Puerto Montt-3 dormitorios 3 baños 90 m² útiles
Casa en arriendo-"1526 - Velero Grasbrook N°2599, Parque Fundadores, La Vara"-$ 480.000-Velero Grasbrook, Puerto Montt, Alerces, Puerto Montt-3 dormitorios 2 baños 88 m² útiles
Casa en arriendo-"924 - Colono Foltz N° 1044, Parque Fundadores"-$ 500.000-Colono Foltz 1044, Puerto Montt, Alerces, Puerto Montt-4 dormitorios 1 baño 85 m² útiles
Departamento en arriendo-"1524 - Chinquihue Nº 8000, Depto. E-11, Condominio Camino De"-$ 440.000-Mazatlán 31, 5504364 Puerto Montt, Los Lagos, Chile, Chinquihue, Puerto Montt-3 dormitorios 2 baños 90 m² útiles
Casa en arriendo-"1512 - Piedra Azul S/n, Sector Villa Rucahue"-$ 650.000-Piedra Azul Costero 611, Puerto Montt, Los Lagos, Chile, Puerto Montt-3 dormitorios 2 baños 90 m² útiles
Casa en arriendo-"834 - Nercón Nº0145, Población Chiloé"-$ 450.000-Nercón 0145, Puerto Montt, Puerto Montt-3 dormitorios 1 baño 65 m² útiles
Casa en arriendo-"1381 - Bajada A La Playa S/n, Punta Capacho, Huelmo"-$ 450.000-8WWM+HF Ilque, Puerto Montt, Chile, Puerto Montt-2 dormitorios 1 baño 40 m² útiles
Departamento en arriendo-"732 - Tucapel Nº70, Las Azaleas Depto. 404, Condominio Maria"-$ 430.000-Tucapel 70, Puerto Montt, Lintz, Puerto Montt-2 dormitorios 1 baño 50 m² útiles
Local en arriendo-"1181 - Balmaceda No475, Población Modelo"-$ 1.300.000-Calle Balmaceda 475, Puerto Montt, Centro De Puerto Montt, Puerto Montt-5 baños 250 m² útiles
Departamento en arriendo-"837 - San Felipe Nº183, Ed. Plaza Vista, Depto. Nº1403"-$ 350.000-San Felipe 183, Puerto Montt, Chile, Centro De Puerto Montt, Puerto Montt-1 dormitorio 1 baño 62 m² útiles
Casa en arriendo-"1111 - Refugio N°1560, Bosquemar"-$ 450.000-El Refugio 1560, Puerto Montt, Puerto Montt-3 dormitorios 1 baño 54 m² útiles
Departamento en arriendo-"884 - San Javier N°2012, Ed. Alto Pelluco, Dept. 318"-$ 380.000-C. San Javier 1020, Puerto Montt, Puerto Montt-1 dormitorio 1 baño 34 m² útiles
Local en arriendo-"1415 - Urmeneta N°483-b"-UF 130-Urmeneta 483, Centro De Puerto Montt, Puerto Montt-1 baño 120 m² útiles
Departamento en arriendo-"1101 - San Javier N°1020, Ed. Alto Pelluco, Dept. 217"-$ 380.000-C. San Javier 1020, Puerto Montt, Puerto Montt-1 dormitorio 1 baño 34 m² útiles
Local en arriendo-"1510 - Strip Center Presidente Ibáñez N°374"-UF 15 , 32-Av. Pdte. Ibáñez 374, Puerto Montt, Techo Para Todos, Puerto Montt-1 baño 38 m² útiles
